ID,FINGER_POS_1,FINGER_POS_2,FINGER_POS_3,FINGER_POS_4,FINGER_POS_5,FINGER_POS_6,FINGER_POS_7,FINGER_POS_8,FINGER_POS_9,FINGER_POS_10,FINGER_POS_11,FINGER_POS_12
146,0.035204119980335236,0.05427604168653488,0.13124921917915344,0.024668797850608826,-0.005251864902675152,0.14007587730884552,0.03545156866312027,-0.05700435861945152,0.15286988019943237,0.0473945327103138,0.007237883284687996,-0.05312603712081909
1474,0.03466121852397919,0.05296581983566284,0.13128352165222168,0.019131436944007874,-0.002768531907349825,0.1406974494457245,0.011954592540860176,-0.06014752760529518,0.17029649019241333,0.041443150490522385,0.02961469627916813,-0.05512702465057373
213,0.0588478185236454,0.04835343360900879,0.1197071224451065,0.05079594999551773,-0.014561047777533531,0.11104846000671387,0.04296603426337242,-0.05404935032129288,0.14302583038806915,0.056992001831531525,0.013418290764093399,-0.043751828372478485
2831,0.0632423609495163,0.05100478231906891,0.11601908504962921,0.0813649445772171,-0.00392117677256465,0.08094561100006104,0.07111722975969315,-0.04498152434825897,0.0456598624587059,0.05256761983036995,0.055388182401657104,-0.0300322063267231
26,0.02724498324096203,0.053861722350120544,0.13373754918575287,0.04486272856593132,-0.007703608367592096,0.1201721727848053,0.04462660849094391,-0.044622424989938736,0.060501579195261,0.05536909028887749,0.03776368498802185,-0.05483749508857727
3900,0.05231291055679321,0.047350041568279266,0.1349538266658783,0.025924572721123695,-0.026450669392943382,0.15011052787303925,0.024247733876109123,-0.056742530316114426,0.2041928917169571,0.07109818607568741,-0.011513479985296726,-0.05675854533910751
432,0.02730368822813034,0.055184684693813324,0.13291579484939575,0.040990039706230164,-0.0039058029651641846,0.12522542476654053,0.042956143617630005,-0.04937956482172012,0.07388216257095337,0.05232260003685951,0.03506499528884888,-0.047540273517370224
1112,0.044952888041734695,0.05538942292332649,0.1266234815120697,0.04852592572569847,-0.004472225904464722,0.11693324893712997,0.05455496162176132,-0.048850882798433304,0.10438704490661621,0.048521239310503006,0.030153466388583183,-0.05272970348596573
3719,0.044887296855449677,0.052912645041942596,0.12346144020557404,0.05834837630391121,-0.004561929497867823,0.10024920105934143,0.054235637187957764,-0.04672585055232048,0.056717585772275925,0.05436987802386284,5.452428013086319e-05,-0.05995478481054306
3193,0.035911429673433304,0.053743213415145874,0.13248062133789062,0.04052078723907471,-0.006810211110860109,0.12061246484518051,0.05264918506145477,-0.043111156672239304,0.06873728334903717,0.05069959908723831,-0.00479486957192421,-0.06376788765192032
2408,0.08831112831830978,0.05031643062829971,0.09166201949119568,0.08519773185253143,-0.004627560265362263,0.05566514655947685,0.06659949570894241,-0.05100041255354881,0.07845044136047363,0.05201209709048271,0.06439411640167236,-0.025212805718183517
262,0.04581455513834953,0.05221442133188248,0.1253741979598999,0.08361347764730453,0.0005576810799539089,0.07888461649417877,0.04729052633047104,-0.04260465130209923,-0.005459780804812908,0.06628146767616272,0.020939113572239876,-0.060715772211551666
971,0.0631878674030304,0.05165154114365578,0.11246195435523987,0.06890807300806046,-0.00413996959105134,0.08306684345006943,0.057449713349342346,-0.04610222578048706,0.07037287950515747,0.05419188365340233,0.015011493116617203,-0.06598581373691559
237,0.026081128045916557,0.04816121608018875,0.1475626528263092,0.046687185764312744,-0.016269979998469353,0.13612818717956543,0.008667564019560814,-0.05455973371863365,0.09635107219219208,0.0747002437710762,0.011940957978367805,-0.04434490203857422
2450,0.05646993964910507,0.05181732773780823,0.11803585290908813,0.04992688447237015,-0.006050577387213707,0.11126890778541565,0.04789847880601883,-0.05444817617535591,0.13537201285362244,0.04684998840093613,0.037982501089572906,-0.052798375487327576
619,0.058213166892528534,0.05398465692996979,0.11734884977340698,0.10033530741930008,0.004896929487586021,0.06154042109847069,0.044788382947444916,-0.04469453915953636,-0.02117895521223545,0.06310974061489105,0.07237366586923599,-0.017353294417262077
3944,0.06784345209598541,0.05187579616904259,0.10944792628288269,0.07001536339521408,-0.006324897054582834,0.08465085178613663,0.06969744712114334,-0.04576416686177254,0.08082491159439087,0.053416188806295395,0.015603654086589813,-0.0678243637084961
434,0.030583130195736885,0.05258938670158386,0.1319887638092041,0.021689947694540024,-0.004744290839880705,0.14198634028434753,0.018440701067447662,-0.059802863746881485,0.16124440729618073,0.04340846836566925,0.04918559640645981,-0.0484960675239563
651,0.03724773973226547,0.051411133259534836,0.12726478278636932,0.019852276891469955,-0.0046440172009170055,0.13439872860908508,0.007954219356179237,-0.05990522727370262,0.16718938946723938,0.04579489305615425,0.013958660885691643,-0.07429478317499161
1994,0.05009574443101883,0.052915219217538834,0.12139499187469482,0.05625344067811966,-0.0050418865866959095,0.10625913739204407,0.06492329388856888,-0.04373348504304886,0.08009356260299683,0.05534262955188751,0.010695183649659157,-0.0735132023692131
923,0.052256301045417786,0.052701160311698914,0.12182624638080597,0.06879643350839615,-0.003942959476262331,0.09757344424724579,0.0585254468023777,-0.04466426745057106,0.04750128090381622,0.058200787752866745,0.0237570907920599,-0.060456596314907074
1586,0.03388821333646774,0.055780552327632904,0.13295519351959229,0.06624985486268997,-0.002198117319494486,0.10964211076498032,0.04900632053613663,-0.0458732470870018,0.022364329546689987,0.0581170916557312,0.06055022031068802,-0.016366245225071907
2079,0.04075441509485245,0.05438902974128723,0.12808194756507874,0.06142361834645271,-0.001739403698593378,0.10957708954811096,0.06386437267065048,-0.043766092509031296,0.04719233885407448,0.056626807898283005,0.027141248807311058,-0.06253159791231155
2152,0.09011591225862503,0.04919350519776344,0.09200078248977661,0.08317770808935165,-0.003226572647690773,0.05969703570008278,0.07705605775117874,-0.04726310446858406,0.07610929012298584,0.048045556992292404,0.07984749972820282,-0.013307128101587296
2345,0.04903658851981163,0.05287991091609001,0.12452875077724457,0.03510994464159012,-0.006409281399101019,0.13040831685066223,0.028978267684578896,-0.06163329258561134,0.15316079556941986,0.0413224957883358,0.05710168182849884,-0.030822761356830597
