ID,FINGER_POS_1,FINGER_POS_2,FINGER_POS_3,FINGER_POS_4,FINGER_POS_5,FINGER_POS_6,FINGER_POS_7,FINGER_POS_8,FINGER_POS_9,FINGER_POS_10,FINGER_POS_11,FINGER_POS_12
146,0.029905268922448158,0.052653033286333084,0.13817159831523895,0.027994805946946144,-0.0047645228914916515,0.1359221637248993,0.046778418123722076,-0.05022804066538811,0.1000046581029892,0.05426066741347313,0.018584929406642914,-0.05041326582431793
1474,0.016161629930138588,0.05769087001681328,0.13478663563728333,0.010004479438066483,-0.0008178812568075955,0.1416095793247223,0.03951621055603027,-0.051727138459682465,0.13150610029697418,0.11608439683914185,0.11339360475540161,-0.0029816599562764168
213,0.045269161462783813,0.049142464995384216,0.12382672727108002,0.07669303566217422,-0.0042104958556592464,0.051080577075481415,0.06652332842350006,-0.05564901605248451,0.07148785889148712,0.05089884251356125,0.023922141641378403,-0.026050936430692673
2831,0.06966868042945862,0.04758990556001663,0.11584383994340897,0.0788552463054657,-0.005315056536346674,0.10486236959695816,0.08039513230323792,-0.04275058954954147,0.012238796800374985,0.06840012967586517,0.05777779966592789,-0.02417805790901184
26,0.027318933978676796,0.05238410085439682,0.13570812344551086,0.0549493134021759,-0.004386275541037321,0.10886268317699432,0.04382758587598801,-0.04263764247298241,0.019676383584737778,0.05933602526783943,0.05537779629230499,-0.04550231993198395
3900,0.061144910752773285,0.04987218976020813,0.12291514128446579,0.07720114290714264,-0.00644605653360486,0.10455232113599777,0.06826324015855789,-0.0462038628757,0.01873340830206871,0.05600942298769951,0.0237220861017704,-0.026092875748872757
432,0.013556702062487602,0.05063087120652199,0.13966305553913116,0.02021312341094017,-0.004876906517893076,0.14607687294483185,0.07299314439296722,-0.05405993014574051,0.022792287170886993,0.058701854199171066,0.04747236892580986,-0.03404733166098595
1112,0.04772167652845383,0.04613508656620979,0.12523430585861206,0.039408791810274124,-0.005195023026317358,0.13321837782859802,0.06552225351333618,-0.042556822299957275,0.051915448158979416,0.04639679193496704,0.04669712483882904,-0.04433621093630791
3719,0.029060957953333855,0.051597099751234055,0.1349756121635437,0.06187989562749863,-0.006635875906795263,0.10943997651338577,0.06652475893497467,-0.040903326123952866,0.021139375865459442,0.051387447863817215,0.017180737107992172,-0.04270145297050476
3193,0.03059651143848896,0.05093976855278015,0.13698580861091614,0.05614393204450607,-0.006166382227092981,0.12327942997217178,0.053162816911935806,-0.04251616448163986,0.031875498592853546,0.05080895498394966,0.006094466894865036,-0.0387614369392395
2408,0.07848641276359558,0.04431619867682457,0.09496767818927765,0.08958862721920013,-0.0072413343004882336,0.06941410899162292,0.09650169312953949,-0.04092944413423538,0.057413097470998764,0.08490251004695892,0.08207156509160995,-0.02319694310426712
262,0.025261254981160164,0.051837027072906494,0.13834019005298615,0.08763233572244644,0.0018560669850558043,0.09575346857309341,0.024845484644174576,-0.04217584803700447,-0.057187169790267944,0.07713159918785095,0.021338410675525665,-0.056131064891815186
971,0.054736413061618805,0.04655537009239197,0.12302974611520767,0.06809181720018387,-0.006339135114103556,0.09796451032161713,0.06417922675609589,-0.041762709617614746,0.04694036766886711,0.05256611853837967,0.027512341737747192,-0.06269586831331253
237,0.02273610047996044,0.05071772634983063,0.1401306688785553,0.08421061933040619,0.0029622490983456373,0.09678302705287933,0.025792039930820465,-0.04702332243323326,-0.0491969920694828,0.06261284649372101,0.033742427825927734,-0.008891909383237362
2450,0.09622927010059357,0.001975666731595993,0.08446957170963287,-0.011205300688743591,0.033994160592556,0.10318470001220703,0.0932290330529213,-0.07699672877788544,0.10757623612880707,0.19166257977485657,0.18835727870464325,0.030701160430908203
619,0.03661935031414032,0.04991554468870163,0.131565660238266,0.09885399788618088,0.0022876036819070578,0.07045275717973709,0.03615434840321541,-0.04454512149095535,-0.049305640161037445,0.04785096272826195,0.07401610910892487,-0.007656502537429333
3944,0.06092073768377304,0.04828651249408722,0.10849837958812714,0.06345787644386292,-0.0051105874590575695,0.09217870235443115,0.05221109837293625,-0.04360111057758331,0.042574770748615265,0.053645532578229904,0.024829532951116562,-0.07615687698125839
434,0.011948290280997753,0.05124882608652115,0.14035120606422424,0.005625741556286812,-0.004244175273925066,0.14649537205696106,0.02275397814810276,-0.055082354694604874,0.11683616042137146,0.06487882137298584,0.06633977591991425,-0.04353814572095871
651,0.025941044092178345,0.05339331924915314,0.13813437521457672,0.021373003721237183,-0.0020770023111253977,0.14276908338069916,0.015163363888859749,-0.055806200951337814,0.1234692633152008,0.053592611104249954,0.028392281383275986,-0.06770619750022888
1994,0.03655758500099182,0.051398396492004395,0.13188272714614868,0.05649741739034653,-0.006704460363835096,0.11368488520383835,0.060036275535821915,-0.04060373827815056,0.03854428604245186,0.05689512565732002,0.013467434793710709,-0.06475729495286942
923,0.05581250041723251,0.04792563244700432,0.12482671439647675,0.060937829315662384,0.0008061329717747867,0.11844371259212494,0.05163871869444847,-0.04222236946225166,0.019159812480211258,0.05137402564287186,0.01936282590031624,-0.058254972100257874
1586,0.023579994216561317,0.04961627721786499,0.13871759176254272,0.07491321116685867,-0.0003716035862453282,0.11271945387125015,0.04000426456332207,-0.05000507831573486,-0.031156335026025772,0.06477820873260498,0.07662373036146164,-0.007458117790520191
2079,0.043968603014945984,0.05001930519938469,0.12595699727535248,0.057703647762537,-0.002763189608231187,0.1173514649271965,0.05346168577671051,-0.04287177324295044,0.01859922707080841,0.05082691088318825,0.02718869224190712,-0.06707082688808441
2152,0.07232435792684555,0.04571274667978287,0.10724285244941711,0.09386608749628067,-0.007389073725789785,0.06845373660326004,0.09213469922542572,-0.04627465829253197,0.04847034439444542,0.04838290065526962,0.08487928658723831,-0.008418393321335316
2345,0.028642145916819572,0.05269113928079605,0.1378396600484848,0.03512747958302498,-0.003873351262882352,0.1359376609325409,0.023624427616596222,-0.055640678852796555,0.12054429948329926,0.03424366936087608,0.05676373839378357,-0.018782012164592743
1800,0.044547632336616516,0.0512576587498188,0.1319376826286316,0.07240400463342667,0.002195898210629821,0.11417098343372345,0.0669512152671814,-0.048160139471292496,0.015056390315294266,0.05829879269003868,0.0037497025914490223,-0.043259941041469574
54,0.018434885889291763,0.051590219140052795,0.13881057500839233,0.01983967050909996,-0.005980922374874353,0.13700619339942932,0.03516453504562378,-0.04014526680111885,0.014762211591005325,0.055730585008859634,0.026813820004463196,-0.06561435014009476
1297,0.03855501115322113,0.05093958228826523,0.13132202625274658,0.09565436840057373,0.0018302674870938063,0.07156334817409515,0.049248747527599335,-0.04616178572177887,-0.0569755919277668,0.05324912816286087,0.05574827641248703,0.005691423546522856
444,0.023778390139341354,0.05401213839650154,0.13820867240428925,0.02000066079199314,-0.0039127585478127,0.1433408558368683,0.06328952312469482,-0.04144460707902908,0.037925105541944504,0.05618656054139137,0.022126205265522003,-0.06479629129171371
3838,0.050350628793239594,0.05034785345196724,0.12264278531074524,0.053968265652656555,-0.004277218598872423,0.11042654514312744,0.056494344025850296,-0.04715683311223984,0.07780484855175018,0.056345339864492416,0.020556751638650894,-0.07742110639810562
1743,0.021460797637701035,0.05209382623434067,0.13890290260314941,0.02187206782400608,-0.002676073694601655,0.14104311168193817,0.05036048963665962,-0.04102383926510811,0.012004952877759933,0.054613370448350906,0.02094520628452301,-0.06238950788974762
1437,0.036824584007263184,0.05163655802607536,0.1327372044324875,0.0989799052476883,0.0040116081945598125,0.0670221745967865,0.06859287619590759,-0.046439096331596375,-0.042896609753370285,0.06957553327083588,0.048327114433050156,-0.018171630799770355
4114,0.05876466631889343,0.047917257994413376,0.11463141441345215,0.07321859151124954,-0.006583259906619787,0.09004633873701096,0.060301538556814194,-0.05185427889227867,0.07106110453605652,0.03930129483342171,0.033953286707401276,-0.02215636894106865
2355,0.030688270926475525,0.04995430260896683,0.13377012312412262,0.03597204387187958,-0.0018922269809991121,0.13565680384635925,0.022108003497123718,-0.05485266074538231,0.12169300019741058,0.04783077910542488,0.06945865601301193,-0.038456447422504425
2261,0.0805089920759201,0.04475189745426178,0.09885835647583008,0.10348599404096603,0.0016330385114997625,0.04782337322831154,0.06070319563150406,-0.049500226974487305,-0.021015714854002,0.07349888980388641,0.03955502435564995,-0.05099166929721832
531,0.02079194039106369,0.05210169032216072,0.13988716900348663,0.028908932581543922,-0.003375808009877801,0.1425643265247345,0.05804532766342163,-0.04032004997134209,0.025220870971679688,0.05244017392396927,0.014167745597660542,-0.036522477865219116
2207,0.023131415247917175,0.05292516574263573,0.14018964767456055,0.03416788578033447,-0.0027366115245968103,0.14053857326507568,0.03411848843097687,-0.05578412115573883,0.11502672731876373,0.05520487204194069,0.008653676137328148,-0.07249884307384491
3570,0.02806330844759941,0.050447430461645126,0.13742707669734955,0.08365245163440704,-0.0023069337476044893,0.09897692501544952,0.04142891615629196,-0.04142842814326286,-0.04656289517879486,0.056928981095552444,0.053951725363731384,0.0012417356483638287
1256,0.013693316839635372,0.0505627766251564,0.14010265469551086,0.0488986074924469,-0.0044094049371778965,0.12917973101139069,0.06741809099912643,-0.04115402698516846,0.029864348471164703,0.048876743763685226,0.03267835080623627,-0.03053339570760727
2083,0.03030656836926937,0.05029435455799103,0.13715629279613495,0.06972280144691467,-0.0056062075309455395,0.1176324188709259,0.0650733932852745,-0.039921361953020096,0.0035940390080213547,0.06006022170186043,0.046562884002923965,-0.02983831614255905
3079,0.05941300094127655,0.047742754220962524,0.11794967204332352,0.09902734309434891,0.0011805722024291754,0.07265341281890869,0.08943373709917068,-0.04003307223320007,0.017664823681116104,0.06812168657779694,0.05814525857567787,-0.0033108917996287346
2330,0.05553474277257919,0.04998862370848656,0.12387233972549438,0.09761501848697662,-0.005035992246121168,0.08825477212667465,0.04390309378504753,-0.038741335272789,-0.03363591432571411,0.07016588747501373,0.05462730675935745,-0.042931169271469116
2341,0.05531105399131775,0.04751596227288246,0.10807766765356064,0.05786733701825142,-0.006546028424054384,0.11085162311792374,0.05149892717599869,-0.053270600736141205,0.0943451076745987,0.04389244690537453,0.10480513423681259,-0.018836617469787598
1234,0.013794643804430962,0.05137864500284195,0.138051375746727,0.06776353716850281,-0.005504378583282232,0.11485650390386581,0.07997418940067291,-0.036271486431360245,-0.005720766261219978,0.052900586277246475,0.06272728741168976,0.003789089620113373
2895,0.058953024446964264,0.04668687283992767,0.11805200576782227,0.054423436522483826,-0.005703700240701437,0.1253039389848709,0.049665581434965134,-0.05662168189883232,0.10873602330684662,0.05167614296078682,0.03266763314604759,-0.046417538076639175
2492,0.05477365106344223,0.0504332035779953,0.12148444354534149,0.10277783870697021,0.0017167085316032171,0.06334604322910309,0.06763698905706406,-0.0470300130546093,0.005300398916006088,0.07039453089237213,-0.009335880167782307,-0.06859145313501358
129,0.01735036075115204,0.05086931213736534,0.1381181925535202,0.04896868020296097,-0.005186844151467085,0.12753744423389435,0.055803004652261734,-0.03821596875786781,0.004936771467328072,0.04894924536347389,0.05428580939769745,-0.041402075439691544
36,0.016082976013422012,0.05148589238524437,0.1403047889471054,0.015257274731993675,-0.0038244801107794046,0.14523924887180328,0.07246913015842438,-0.05235376954078674,0.0593847818672657,0.0754723995923996,0.0644543245434761,-0.032094743102788925
3789,0.09409437328577042,0.018577050417661667,0.07777349650859833,0.014373399317264557,0.018495192751288414,0.0804186761379242,0.09539894014596939,-0.06390756368637085,0.0695137232542038,0.16598843038082123,0.1682003289461136,0.03091205656528473
1048,0.04398701339960098,0.0490710623562336,0.12339922785758972,0.07260987907648087,-0.0059165130369365215,0.08877930790185928,0.06562159955501556,-0.04555646702647209,0.017616745084524155,0.04567591845989227,0.0641380324959755,-0.014586771838366985
3953,0.0580437108874321,0.04807164892554283,0.1132180243730545,0.09155328571796417,-0.001285627717152238,0.08162571489810944,0.07688330113887787,-0.03375202789902687,-0.016863208264112473,0.06076483055949211,0.06462390720844269,-0.008305287919938564
1258,0.020990634337067604,0.05044390633702278,0.13484227657318115,0.06709283590316772,-0.005474879872053862,0.12189770489931107,0.08003613352775574,-0.036350615322589874,0.00934833288192749,0.060916636139154434,0.06372388452291489,-0.007236356846988201
3963,0.032403409481048584,0.05071616545319557,0.13456301391124725,0.048298828303813934,-0.004895368125289679,0.12188109755516052,0.05589811131358147,-0.05464961752295494,0.09365302324295044,0.05772215500473976,0.03949344530701637,-0.05136275663971901
1436,0.03027503751218319,0.050801992416381836,0.1372421234846115,0.0974951833486557,0.003145977621898055,0.0772322490811348,0.06480203568935394,-0.0460592620074749,-0.037257276475429535,0.06933055818080902,0.04648653790354729,-0.017884045839309692
891,0.05612776428461075,0.04940459132194519,0.12444354593753815,0.06669110059738159,-0.005971031729131937,0.11443974822759628,0.05209166556596756,-0.041412077844142914,0.0066269561648368835,0.05559849366545677,0.014397670514881611,-0.07891691476106644
2731,0.021739264950156212,0.04173548147082329,0.12642036378383636,-0.022450774908065796,0.011179513297975063,0.1415395438671112,0.048856012523174286,-0.05974123999476433,0.12694327533245087,0.14794066548347473,0.1466958075761795,0.011693055741488934
3525,0.048858217895030975,0.0493481419980526,0.12209797650575638,0.05344062298536301,-0.0048271347768604755,0.1044389009475708,0.06172209233045578,-0.051789116114377975,0.06005903705954552,0.056789983063936234,-0.0032796459272503853,-0.0743287205696106
