ID,FINGER_POS_1,FINGER_POS_2,FINGER_POS_3,FINGER_POS_4,FINGER_POS_5,FINGER_POS_6,FINGER_POS_7,FINGER_POS_8,FINGER_POS_9,FINGER_POS_10,FINGER_POS_11,FINGER_POS_12
146,0.027423914521932602,0.05334528163075447,0.12932555377483368,0.03533630073070526,0.0011544961016625166,0.12848934531211853,0.041084181517362595,-0.05372833460569382,0.10916349291801453,0.05136703699827194,0.005992093123495579,-0.05359158664941788
1474,0.01997741498053074,0.05394216254353523,0.1310802400112152,0.02792373299598694,0.0016338259447366,0.12839385867118835,0.016483493149280548,-0.056343719363212585,0.1367274671792984,0.05119890719652176,0.024529678747057915,-0.05339676886796951
213,0.07204553484916687,0.050410907715559006,0.09884610772132874,0.06717872619628906,-0.0038037672638893127,0.08392011374235153,0.07692810148000717,-0.04383772611618042,0.08044415712356567,0.07053472846746445,0.02184601128101349,-0.03651135042309761
2831,0.05006597936153412,0.05067263916134834,0.11812892556190491,0.08866296708583832,0.001545158913359046,0.08735774457454681,0.07847384363412857,-0.04275326803326607,0.01138403732329607,0.0660373866558075,0.051413655281066895,-0.020654546096920967
26,0.031404487788677216,0.05335880443453789,0.12744799256324768,0.07529470324516296,3.4011725801974535e-05,0.08964672684669495,0.049740612506866455,-0.04129164665937424,0.01953814923763275,0.06087992340326309,0.03372679650783539,-0.039856456220149994
3900,0.1380060911178589,0.04915976896882057,0.043940745294094086,0.06300616264343262,-0.009669987484812737,0.06275323778390884,0.1712924838066101,-0.007190180942416191,0.0018797330558300018,0.1340848207473755,0.054029807448387146,-0.005813599098473787
432,0.008449619635939598,0.05543961748480797,0.13545040786266327,0.03677443787455559,0.0024489399511367083,0.12880569696426392,0.05714038014411926,-0.04954790696501732,0.024060767143964767,0.062140900641679764,0.035349197685718536,-0.03591153398156166
1112,0.03475678712129593,0.05256038159132004,0.12331179529428482,0.051881030201911926,-0.0007898280746303499,0.11230768263339996,0.06166776269674301,-0.04361020773649216,0.05949527025222778,0.053725771605968475,0.032134197652339935,-0.04036465287208557
3719,0.0358264222741127,0.05342528596520424,0.12718838453292847,0.07558852434158325,0.0004905587411485612,0.09001327306032181,0.05662308633327484,-0.042893558740615845,0.025958634912967682,0.06426908820867538,0.006794092245399952,-0.0542600154876709
3193,0.236519455909729,0.0460047721862793,-0.03735426813364029,0.032567817717790604,-0.022074660286307335,0.04718213155865669,0.29619428515434265,0.032428666949272156,-0.005834538489580154,0.20925675332546234,0.07320205867290497,0.010113164782524109
2408,0.13150554895401,0.045648690313100815,0.04256293177604675,0.08059795200824738,-0.01017731986939907,0.057491499930620193,0.16751515865325928,-0.021912628784775734,0.03586156293749809,0.11311139166355133,0.09895408153533936,0.00932377204298973
262,0.042573232203722,0.05495835840702057,0.12723951041698456,0.09735149145126343,0.005780854262411594,0.07731038331985474,0.040215879678726196,-0.04229951649904251,-0.061654042452573776,0.08475980907678604,0.014494652859866619,-0.05962619557976723
971,0.05650526285171509,0.05167412757873535,0.11552708595991135,0.07808294147253036,-1.623056596145034e-05,0.07862596213817596,0.06812730431556702,-0.04759630560874939,0.049973659217357635,0.06261336803436279,0.021685075014829636,-0.06024452671408653
237,0.027607029303908348,0.05422338470816612,0.13214591145515442,0.09178487956523895,0.005353857297450304,0.08520197868347168,0.04105345904827118,-0.0456160344183445,-0.04631021246314049,0.07130727916955948,0.025600623339414597,-0.017436426132917404
2450,0.045876212418079376,0.05088463053107262,0.11875753849744797,0.06503456830978394,0.0005257600569166243,0.10181614756584167,0.06298524141311646,-0.05237249284982681,0.08935360610485077,0.05276116728782654,0.03169027343392372,-0.041293080896139145
619,0.04498792439699173,0.0512038916349411,0.1208849623799324,0.10426969826221466,0.0051017822697758675,0.05261301249265671,0.04678358882665634,-0.04316745698451996,-0.04418504610657692,0.06644213944673538,0.05674470216035843,-0.015535015612840652
3944,0.06236244738101959,0.04981325566768646,0.10253822803497314,0.07799002528190613,0.00015471020014956594,0.06766749918460846,0.06783739477396011,-0.043790340423583984,0.03712693974375725,0.06502541154623032,0.011783885769546032,-0.0712924376130104
434,0.013814299367368221,0.05318755283951759,0.13313429057598114,0.02026613987982273,0.0020778223406523466,0.13631866872310638,0.027264637872576714,-0.05691494047641754,0.12846940755844116,0.04952286556363106,0.04501352831721306,-0.041044916957616806
651,0.026401471346616745,0.053755518049001694,0.1285231113433838,0.02709510363638401,0.0023539927788078785,0.12804752588272095,0.014372140169143677,-0.058253735303878784,0.13525064289569855,0.054634079337120056,0.007873332127928734,-0.07527117431163788
1994,0.04651778191328049,0.052796147763729095,0.12185045331716537,0.0683237612247467,-0.001357597066089511,0.09510549157857895,0.06222129613161087,-0.043815456330776215,0.04009418934583664,0.06504931300878525,0.005676919594407082,-0.06693388521671295
923,0.04382505267858505,0.05170989781618118,0.12243320047855377,0.0787406712770462,0.0013667538296431303,0.09049609303474426,0.05045400559902191,-0.04127480089664459,0.021373268216848373,0.06893908232450485,0.007871631532907486,-0.06073863431811333
1586,0.17603258788585663,0.04318491369485855,0.008836932480335236,0.05351204797625542,-0.022437816485762596,0.062212057411670685,0.2144988626241684,0.000764697790145874,-0.029609549790620804,0.16983379423618317,0.11614708602428436,0.026034653186798096
2079,0.04089530557394028,0.052145157009363174,0.12295224517583847,0.07198801636695862,0.00038972910260781646,0.09426692873239517,0.05349355936050415,-0.0421815887093544,0.028365803882479668,0.065447598695755,0.012373307719826698,-0.06674295663833618
2152,0.18038585782051086,0.028694232925772667,0.027597449719905853,0.10672783851623535,-0.046366915106773376,0.05285845696926117,0.13941729068756104,-0.0015025436878204346,0.030339423567056656,0.17109255492687225,0.09009741246700287,-0.02010112814605236
2345,0.027275772765278816,0.052612267434597015,0.1279529631137848,0.03918912261724472,0.0005363445379771292,0.1248423159122467,0.0342266820371151,-0.05350354313850403,0.1256924867630005,0.044888030737638474,0.046521030366420746,-0.03404171019792557
1800,0.03815276920795441,0.053313516080379486,0.12770360708236694,0.07146911323070526,0.001801355043426156,0.09324552118778229,0.05707264691591263,-0.04659269377589226,0.02851218730211258,0.0632718950510025,-0.006445648148655891,-0.060419049113988876
54,0.021230557933449745,0.05427456647157669,0.13051976263523102,0.04547034949064255,0.0014043282717466354,0.11550900340080261,0.035275861620903015,-0.043040357530117035,0.02932661771774292,0.06430373340845108,0.016161805018782616,-0.06672747433185577
1297,0.04214102029800415,0.05243511497974396,0.12560373544692993,0.11035899817943573,0.006899189203977585,0.05285774916410446,0.052257977426052094,-0.044575661420822144,-0.055754613131284714,0.07170690596103668,0.04207118600606918,-0.012195328250527382
444,0.02218090184032917,0.054200515151023865,0.1297505795955658,0.03799466788768768,-0.0003435811377130449,0.12145282328128815,0.05472279340028763,-0.045144058763980865,0.05259393900632858,0.06030280888080597,0.013649264350533485,-0.06485537439584732
3838,0.049333054572343826,0.051109232008457184,0.11742504686117172,0.06910774111747742,-0.0001845028600655496,0.09167669713497162,0.06261302530765533,-0.04863297566771507,0.07167983055114746,0.05983617156744003,0.009486377239227295,-0.07250982522964478
1743,0.022718269377946854,0.054518621414899826,0.13051332533359528,0.0495050847530365,0.0004848079988732934,0.11404971778392792,0.04639146476984024,-0.039100512862205505,0.023171382024884224,0.06720294803380966,0.010003473609685898,-0.06974557787179947
1437,0.04638463258743286,0.05329062417149544,0.12028913199901581,0.10825173556804657,0.005488845519721508,0.051148317754268646,0.06159893423318863,-0.04444945231080055,-0.04549252614378929,0.07374648749828339,0.03822467476129532,-0.024679720401763916
4114,0.0589439682662487,0.050131164491176605,0.1047057956457138,0.07239426672458649,-0.0007109320140443742,0.07486721873283386,0.06666120141744614,-0.05040985345840454,0.06793643534183502,0.05246184021234512,0.028244666755199432,-0.02862984500825405
2355,0.02477673441171646,0.05266575142741203,0.13002675771713257,0.037882812321186066,0.002091791247949004,0.12382781505584717,0.028324291110038757,-0.05551411211490631,0.1291668862104416,0.04738951474428177,0.0458005927503109,-0.03602270409464836
2261,0.07147036492824554,0.04826364666223526,0.095091812312603,0.10449765622615814,0.005167305935174227,0.029088106006383896,0.06095850467681885,-0.045754559338092804,-0.015086349099874496,0.07234511524438858,0.028074556961655617,-0.04912075027823448
531,0.023475151509046555,0.05477118864655495,0.13081884384155273,0.04633715748786926,0.0006291464669629931,0.1175621896982193,0.04945770651102066,-0.042673274874687195,0.03866706043481827,0.061725519597530365,0.003101091831922531,-0.050120145082473755
2207,0.022821787744760513,0.054071102291345596,0.1319863498210907,0.03193065896630287,0.001519679557532072,0.1276453286409378,0.025777902454137802,-0.05605372041463852,0.12613186240196228,0.05399026721715927,0.0008901320397853851,-0.07476519048213959
3570,0.02892979606986046,0.05249224603176117,0.12939147651195526,0.08361044526100159,0.0037235678173601627,0.09143860638141632,0.053209543228149414,-0.043478913605213165,-0.025515522807836533,0.066095270216465,0.041924893856048584,-0.018863612785935402
1256,0.043583083897829056,0.053223174065351486,0.11903565376996994,0.06271111965179443,-0.0021481364965438843,0.10701476037502289,0.06428227573633194,-0.04169342666864395,0.03703129664063454,0.06308402866125107,0.03453284874558449,-0.03938630223274231
2083,0.04259815067052841,0.05187828093767166,0.12099272757768631,0.07639828324317932,-0.0008694431162439287,0.10095171630382538,0.057527877390384674,-0.038188062608242035,0.010678215883672237,0.06924377381801605,0.036909885704517365,-0.04105882719159126
3079,0.23671069741249084,0.03765737637877464,-0.048979051411151886,0.0453859306871891,-0.033629272133111954,0.021330740302801132,0.28850165009498596,0.023251831531524658,-0.008224282413721085,0.19868780672550201,0.11922672390937805,0.05187693238258362
