ID,FINGER_POS_1,FINGER_POS_2,FINGER_POS_3,FINGER_POS_4,FINGER_POS_5,FINGER_POS_6,FINGER_POS_7,FINGER_POS_8,FINGER_POS_9,FINGER_POS_10,FINGER_POS_11,FINGER_POS_12
146.0,0.0038100779056549072,0.028710095211863518,0.36781036853790283,-0.1374378204345703,0.178641214966774,0.2559483051300049,0.19563281536102295,-0.03156595677137375,0.16375041007995605,0.0697341114282608,-0.0748617947101593,-0.10624151676893234
1474.0,-0.09583137929439545,-0.08113855123519897,1.0872949361801147,-0.6021620035171509,0.781045138835907,0.6639958620071411,0.49309828877449036,-0.0644921064376831,0.5210047960281372,0.3547874093055725,-0.25319623947143555,-0.326364666223526
213.0,0.0002724677324295044,0.03080044500529766,0.43418189883232117,-0.14492760598659515,0.22791241109371185,0.23706331849098206,0.24205340445041656,-0.0417519211769104,0.16236358880996704,0.08977563679218292,-0.08560802042484283,-0.11267685145139694
2831.0,0.0042013078927993774,-0.026584239676594734,0.6513920426368713,-0.2856442928314209,0.42218267917633057,0.4121883809566498,0.3638550639152527,-0.022654473781585693,0.22506803274154663,0.19501850008964539,-0.11079256236553192,-0.19330257177352905
26.0,-0.07819889485836029,-0.09066516160964966,1.0029478073120117,-0.5664425492286682,0.7926529049873352,0.607416033744812,0.44907891750335693,-0.08760565519332886,0.4490439295768738,0.32317930459976196,-0.23345522582530975,-0.28438159823417664
3900.0,-0.031619325280189514,0.03645758330821991,0.5704270005226135,-0.2450842559337616,0.31530818343162537,0.3558061420917511,0.25692057609558105,-0.06435595452785492,0.19537216424942017,0.13010969758033752,-0.14012669026851654,-0.14855891466140747
432.0,-0.07185162603855133,-0.06229043006896973,0.9447168111801147,-0.5300940871238708,0.6776573061943054,0.6008321046829224,0.4684326648712158,-0.059725016355514526,0.3796749711036682,0.30093148350715637,-0.20881883800029755,-0.2757124602794647
1112.0,-0.0794336348772049,-0.09713104367256165,1.1878663301467896,-0.6557782888412476,0.8746147751808167,0.7132724523544312,0.5725428462028503,-0.063121497631073,0.5308427810668945,0.3981631100177765,-0.28565046191215515,-0.3523426651954651
3719.0,-0.0012798681855201721,0.0428641140460968,0.5253056883811951,-0.2525489330291748,0.2390255630016327,0.3540343940258026,0.25560566782951355,-0.02213802933692932,0.1656520962715149,0.10555606335401535,-0.0930217057466507,-0.1713072955608368
3193.0,-0.051412433385849,0.054518893361091614,0.47008800506591797,-0.20690104365348816,0.24003222584724426,0.3159051537513733,0.18836520612239838,-0.06618652492761612,0.15531447529792786,0.09577300399541855,-0.11351916193962097,-0.11120673269033432
2408.0,-0.0641307383775711,-0.09440642595291138,1.159047245979309,-0.6317300200462341,0.8796683549880981,0.6683688163757324,0.5705393552780151,-0.07581374049186707,0.5325843095779419,0.4078359007835388,-0.27493348717689514,-0.33490198850631714
262.0,-0.007885023951530457,0.017246214672923088,0.349843829870224,-0.07127580791711807,0.18742728233337402,0.21234717965126038,0.19053027033805847,-0.016929998993873596,0.022074487060308456,0.08989128470420837,-0.05959504842758179,-0.10148679465055466
971.0,0.01796068251132965,0.010873688384890556,0.3496861755847931,-0.11335740238428116,0.189799502491951,0.22197410464286804,0.22278131544589996,-0.04837851971387863,0.14171069860458374,0.11290538311004639,-0.08489744365215302,-0.11241885274648666
237.0,-0.07549723237752914,0.054445311427116394,0.4673420786857605,-0.09542564302682877,0.25035759806632996,0.21195346117019653,0.20214788615703583,-0.09561113268136978,0.11949729919433594,0.09526598453521729,-0.12711092829704285,-0.06697968393564224
2450.0,-0.09512771666049957,-0.1311926543712616,1.3066586256027222,-0.7360130548477173,1.0092427730560303,0.7710487842559814,0.6023159623146057,-0.10115817189216614,0.639916181564331,0.4499731659889221,-0.32439741492271423,-0.3738420605659485
619.0,-0.03517024219036102,0.01189023070037365,0.7372705936431885,-0.3299972712993622,0.44656315445899963,0.4029851257801056,0.3465060889720917,-0.05138951539993286,0.21289271116256714,0.19608166813850403,-0.13361375033855438,-0.21789512038230896
3944.0,-0.007944095879793167,0.11218389868736267,0.20884756743907928,0.020665686577558517,-0.009216781705617905,0.10016891360282898,0.10758038610219955,-0.0728779137134552,0.12227275967597961,0.04106851667165756,-0.009896473959088326,-0.037144482135772705
434.0,-0.10194142162799835,-0.1069762110710144,1.0898438692092896,-0.6516196131706238,0.9064401388168335,0.6934230327606201,0.4342707097530365,-0.12643854320049286,0.5887669324874878,0.3429243564605713,-0.23629306256771088,-0.3047724962234497
651.0,0.0026684775948524475,0.006397156044840813,0.3445940613746643,-0.14671871066093445,0.20887818932533264,0.26145806908607483,0.1712264120578766,-0.02276519685983658,0.1701882779598236,0.09762358665466309,-0.037287212908267975,-0.10430576652288437
1994.0,0.008847974240779877,0.03288974612951279,0.3380265235900879,-0.09511827677488327,0.15973694622516632,0.2136790156364441,0.20614224672317505,-0.031731463968753815,0.10587690770626068,0.06765633076429367,-0.07288774847984314,-0.10044354200363159
923.0,0.028064675629138947,0.02038182131946087,0.3576846122741699,-0.13503073155879974,0.19052726030349731,0.25237223505973816,0.22629331052303314,-0.009665518067777157,0.090555340051651,0.074673131108284,-0.061203643679618835,-0.1253836750984192
1586.0,-0.03761173039674759,0.031502485275268555,0.5323328971862793,-0.18663309514522552,0.2942861020565033,0.31188079714775085,0.27807390689849854,-0.04329580068588257,0.1275014579296112,0.11713749170303345,-0.07980729639530182,-0.12870392203330994
2079.0,0.012843437492847443,0.01822502724826336,0.3590780794620514,-0.16124370694160461,0.203817680478096,0.2706899046897888,0.21494773030281067,-0.01808028668165207,0.10404479503631592,0.08899985253810883,-0.04551708698272705,-0.11566450446844101
2152.0,-0.013397544622421265,-0.036662667989730835,0.8110412359237671,-0.3937823176383972,0.5542507767677307,0.46422454714775085,0.439011812210083,-0.04219861328601837,0.3459930419921875,0.25050514936447144,-0.16108299791812897,-0.23523709177970886
2345.0,-0.012298911809921265,0.013043893501162529,0.5348297357559204,-0.24389436841011047,0.3022474944591522,0.35049179196357727,0.26290640234947205,-0.028565123677253723,0.24309539794921875,0.11202651262283325,-0.084464892745018,-0.15538592636585236
1800.0,-0.009182453155517578,0.03449065983295441,0.39315250515937805,-0.12473835796117783,0.19887731969356537,0.2491118311882019,0.2053608000278473,-0.05221889913082123,0.1072564423084259,0.08333618938922882,-0.09235331416130066,-0.09304576367139816
54.0,-0.007977090775966644,0.028073905035853386,0.42461109161376953,-0.17756429314613342,0.2148364931344986,0.28029394149780273,0.19887028634548187,-0.03242909908294678,0.13005872070789337,0.06323875486850739,-0.06893643736839294,-0.11713621765375137
1297.0,-0.03017323464155197,0.02433079294860363,0.48594334721565247,-0.14317885041236877,0.2735477387905121,0.26769277453422546,0.23346519470214844,-0.04160279035568237,0.07398176193237305,0.11714679002761841,-0.07352517545223236,-0.10510323196649551
444.0,0.005456376820802689,0.0268541406840086,0.3268921375274658,-0.1304701268672943,0.15427227318286896,0.24990594387054443,0.20756319165229797,-0.019783921539783478,0.09699788689613342,0.06863753497600555,-0.05011218041181564,-0.10159574449062347
3838.0,0.028118304908275604,0.054428793489933014,0.1775120198726654,0.00555476825684309,0.03690599650144577,0.12136268615722656,0.1348358690738678,-0.04085252061486244,0.07092468440532684,0.03084675222635269,-0.03719092905521393,-0.05477701872587204
1743.0,0.0021123960614204407,0.02196281962096691,0.3455336391925812,-0.15107488632202148,0.16528448462486267,0.2626919746398926,0.20396262407302856,-0.010280041955411434,0.07043808698654175,0.07326728105545044,-0.05043063312768936,-0.11333044618368149
1437.0,-0.02766682207584381,0.019149480387568474,0.5357767343521118,-0.1759057641029358,0.2954505383968353,0.2956812381744385,0.2559960186481476,-0.04216097295284271,0.10615262389183044,0.12984135746955872,-0.09634166955947876,-0.14333754777908325
4114.0,0.011613935232162476,0.02545091323554516,0.4738980531692505,-0.19024649262428284,0.24613596498966217,0.2920718193054199,0.2617972195148468,-0.035546258091926575,0.18380507826805115,0.0918692946434021,-0.08795827627182007,-0.1427052766084671
2355.0,-0.10394065082073212,-0.13565054535865784,1.280653953552246,-0.738518476486206,1.0086402893066406,0.7761869430541992,0.5322466492652893,-0.1362432837486267,0.6747527718544006,0.4212448000907898,-0.31336483359336853,-0.35200709104537964
2261.0,0.034144818782806396,-0.018519865348935127,0.5039926767349243,-0.227945938706398,0.370185524225235,0.3030252158641815,0.2856757938861847,-0.0359024852514267,0.15128955245018005,0.15683989226818085,-0.08419151604175568,-0.16562847793102264
531.0,-0.010018393397331238,0.07325312495231628,0.5045340657234192,-0.281799852848053,0.2003316879272461,0.3809281289577484,0.18442244827747345,-0.054663464426994324,0.1763853132724762,0.10132324695587158,-0.0969635397195816,-0.1438312828540802
2207.0,0.006484383717179298,0.04096183925867081,0.16342097520828247,0.018542494624853134,0.03392678126692772,0.1251560002565384,0.10684505105018616,-0.048031214624643326,0.0979626327753067,0.050918638706207275,-0.02632376365363598,-0.06191246956586838
3570.0,-0.03396269679069519,0.028115196153521538,0.4957196116447449,-0.17491993308067322,0.2582051753997803,0.3010576069355011,0.23409532010555267,-0.040136754512786865,0.0993148684501648,0.11649806797504425,-0.08428788185119629,-0.11393917351961136
